	Unnamed: 0	date	well_id	variant_id	bhp	prod_w	prod_o	prod_g	prod	sat	wf
128	128	3926	0	0	30.0	6.480618735613616	9.22233580491497	3.690591736473092e-09	15.702954540528586	0.4127005984056978	0.852
129	129	3957	0	0	30.0	6.552923056761389	9.171529387565402	3.678669547247701e-09	15.72445244432679	0.4167345781967506	0.852
130	130	3987	0	0	30.0	6.6216492253727735	9.123251992784487	3.6690367225549395e-09	15.74490121815726	0.42055832130192	0.852
131	131	4018	0	0	30.0	6.691349715494432	9.074431818662442	3.658208597734578e-09	15.765781534156874	0.4244223288897852	0.852
132	132	4049	0	0	30.0	6.759854939557746	9.02654439878364	3.648505554411674e-09	15.786399338341386	0.4282075218469658	0.852
133	133	4077	0	0	30.0	6.820830877460963	8.983897386792538	3.639969047154521e-09	15.804728264253502	0.4315690066553086	0.852
134	134	4108	0	0	30.0	6.88726637086291	8.937181409353817	3.630961667892684e-09	15.824447780216726	0.4352294921452598	0.852
135	135	4138	0	0	30.0	6.950514054609495	8.892505656477459	3.621847696764633e-09	15.843019711086953	0.4387114439897794	0.852
136	136	4169	0	0	30.0	7.014836949276653	8.847005768610547	3.614510787799909e-09	15.8618427178872	0.4422460286638771	0.852
137	137	4199	0	0	30.0	7.077943934369881	8.804112142305623	3.606775253292111e-09	15.882056076675504	0.445656651770963	0.852
138	138	4230	0	0	30.0	7.142499697480768	8.761279412015575	3.5998324056470954e-09	15.903779109496345	0.4491070737530486	0.852
139	139	4261	0	0	30.0	7.205686283938422	8.719667698233202	3.594498882682277e-09	15.925353982171623	0.4524663183000617	0.852
140	140	4291	0	0	30.0	7.265678444450849	8.68031939814842	3.590102884424462e-09	15.945997842599269	0.4556427585259544	0.852
141	141	4322	0	0	30.0	7.326528654422817	8.640498004858818	3.585954224320939e-09	15.967026659281636	0.4588536620350605	0.852
142	142	4352	0	0	30.0	7.384439482408625	8.602674037372015	3.5814948061055083e-09	15.98711351978064	0.4618994838106302	0.852
143	143	4383	0	0	30.0	7.443505942401867	8.56421170126611	3.577447452913696e-09	16.007717643667977	0.4649948298748401	0.852
144	144	4414	0	0	30.0	7.501736178423298	8.526328418494337	3.5740804289860062e-09	16.028064596917634	0.4680375558173106	0.852
145	145	4442	0	0	30.0	7.55372035165875	8.493556333608886	3.571352407350551e-09	16.047276685267637	0.4707166517913609	0.852
146	146	4473	0	0	30.0	7.610776762097969	8.457567092344012	3.568965917779114e-09	16.06834385444198	0.4736503544510608	0.852
147	147	4503	0	0	30.0	7.665526525202785	8.423083282367687	3.5663204717025383e-09	16.08860980757047	0.476456736591112	0.852
148	148	4534	0	0	30.0	7.721334404022135	8.387873624557914	3.568482257681676e-09	16.10920802858005	0.4793118563198996	0.852
149	149	4564	0	0	30.0	7.774616637193401	8.354326415844755	3.565965358377494e-09	16.128943053038157	0.4820288974688221	0.852
150	150	4595	0	0	30.0	7.829053966330461	8.320398658549788	3.563789855102549e-09	16.149452624880247	0.4847875744264438	0.852
151	151	4626	0	0	30.0	7.885355341949559	8.288616731478655	3.562519009077961e-09	16.173972073428214	0.4875336315749053	0.852
152	152	4656	0	0	30.0	7.938470259346356	8.258757501693928	3.5626685514189274e-09	16.197227761040285	0.4901128993469496	0.852
153	153	4687	0	0	30.0	7.993403184617997	8.229025298604318	3.567831252391905e-09	16.222428483222316	0.4927377669061691	0.852
154	154	4717	0	0	30.0	8.047281058007815	8.20186646865932	3.568493813677176e-09	16.249147526667137	0.4952432762888696	0.852
155	155	4748	0	0	30.0	8.101507468376552	8.174674079292961	3.5687728125613323e-09	16.276181547669513	0.4977523410296782	0.852
156	156	4779	0	0	30.0	8.154556368625718	8.148226461813346	3.570976482983761e-09	16.302782830439064	0.5001941357766403	0.852
157	157	4807	0	0	30.0	8.201684681140025	8.12488634480618	3.5723382130207e-09	16.326571025946205	0.5023519432283667	0.852
158	158	4838	0	0	30.0	8.25342106338527	8.099553568027897	3.574957059926326e-09	16.35297463141317	0.5047045720679405	0.852
159	159	4868	0	0	30.0	8.302973585660956	8.07545074886713	3.578054146363797e-09	16.378424334528084	0.5069458096867773	0.852
160	160	4899	0	0	30.0	8.353436531050704	8.051030833061205	3.582510403616737e-09	16.40446736411191	0.5092171751534912	0.852
161	161	4929	0	0	30.0	8.40159640675785	8.02789630539696	3.5858296755299834e-09	16.42949271215481	0.5113728435779523	0.852
162	162	4960	0	0	30.0	8.450691995152397	8.004496146650602	3.590771627304707e-09	16.455188141803	0.5135579078360177	0.852
163	163	4991	0	0	30.0	8.499238139016876	7.981557427856815	3.595517465757345e-09	16.48079556687369	0.5157055740743668	0.852
164	164	5021	0	0	30.0	8.545981377447092	7.959734370853713	3.60074447487004e-09	16.505715748300805	0.5177589089601804	0.852
165	165	5052	0	0	30.0	8.593696154250189	7.937550211807621	3.605214836943099e-09	16.53124636605781	0.5198456283305346	0.852
166	166	5082	0	0	30.0	8.639256751361641	7.916474628567045	3.6100259701838072e-09	16.555731379928687	0.5218287584585619	0.852
167	167	5113	0	0	30.0	8.685654741780278	7.895140365708123	3.6175861331964315e-09	16.5807951074884	0.523838252959146	0.852
168	168	5144	0	0	30.0	8.73139535639183	7.874248774701772	3.623515201764274e-09	16.6056441310936	0.5258088928957919	0.852
169	169	5173	0	0	30.0	8.774193781073778	7.855005483742842	3.6295744880028157e-09	16.62919926481662	0.527637779868202	0.852
170	170	5204	0	0	30.0	8.819640360957802	7.834712294789622	3.6363692043335054e-09	16.654352655747424	0.529569689273641	0.852
171	171	5234	0	0	30.0	8.863171719485557	7.815352971502548	3.6446373162757438e-09	16.678524690988105	0.5314122132321804	0.852
172	172	5265	0	0	30.0	8.907592312835655	7.795663910125739	3.6523651247963886e-09	16.703256222961393	0.5332847795623642	0.852
173	173	5295	0	0	30.0	8.950034462445092	7.7769278030419	3.6594448296420315e-09	16.726962265486993	0.5350663390274898	0.852
174	174	5326	0	0	30.0	8.993399645185585	7.75789769628283	3.667666736353766e-09	16.751297341468415	0.5368777988867831	0.852
175	175	5357	0	0	30.0	9.036419329928547	7.739163333600133	3.676436626605274e-09	16.77558266352868	0.5386650056319278	0.852
176	176	5387	0	0	30.0	9.077496487648208	7.721341209404168	3.685117677825098e-09	16.798837697052377	0.5403645568431796	0.852
177	177	5418	0	0	30.0	9.119307370750146	7.703344847529966	3.6940497693453805e-09	16.822652218280112	0.5420849966119357	0.852
178	178	5448	0	0	30.0	9.159161791461097	7.686302887355374	3.7040889771565644e-09	16.84546467881647	0.5437167787350465	0.852
179	179	5479	0	0	30.0	9.199695772215938	7.669079885575122	3.713289390143339e-09	16.86877565779106	0.5453683159255805	0.852
180	180	5510	0	0	30.0	9.239591759997538	7.652237856042108	3.723523595444414e-09	16.891829616039644	0.5469858487812403	0.852
181	181	5538	0	0	30.0	9.27513472652556	7.637338501169052	3.733929737673821e-09	16.912473227694612	0.5484197728891175	0.852
182	182	5569	0	0	30.0	9.31386330702589	7.621212526132088	3.744395957199955e-09	16.935075833157978	0.5499747033190039	0.852
183	183	5599	0	0	30.0	9.350802109389289	7.6059556984917105	3.75517363961499e-09	16.956757807880997	0.55144988301026	0.852
184	184	5630	0	0	30.0	9.38838311170319	7.5906066864568755	3.766410910219163e-09	16.978989798160065	0.5529412069451014	0.852
185	185	5660	0	0	30.0	9.424242438211	7.576091737636625	3.776987687915407e-09	17.000334175847623	0.5543563050425222	0.852
186	186	5691	0	0	30.0	9.460783868972532	7.561428946658121	3.790050620169592e-09	17.022212815630652	0.5557904822036512	0.852
187	187	5722	0	0	30.0	9.496808694648257	7.547086489844486	3.802337934862944e-09	17.043895184492744	0.5571970838736943	0.852
188	188	5752	0	0	30.0	9.53119695196327	7.533501157230573	3.814460839377114e-09	17.06469810919384	0.5585329954842979	0.852
189	189	5783	0	0	30.0	9.566218237587012	7.519767886095408	3.8274277659745765e-09	17.08598612368242	0.5598868083082157	0.852
190	190	5813	0	0	30.0	9.599645439247029	7.506757658726483	3.840809796718521e-09	17.106403097973512	0.5611726430312073	0.852
191	191	5844	0	0	30.0	9.633719792581314	7.49363881785492	3.853162800462811e-09	17.127358610436232	0.5624755113559186	0.852
192	192	5875	0	0	30.0	9.667292523120128	7.48082271213778	3.866716523926666e-09	17.148115235257908	0.5637524818612949	0.852
193	193	5903	0	0	30.0	9.697357982802345	7.469453756887303	3.879364528218648e-09	17.16681173968965	0.5648898659721457	0.852
194	194	5934	0	0	30.0	9.730406991772185	7.457075218035435	3.894627869068888e-09	17.18748220980762	0.5661333564156223	0.852
195	195	5964	0	0	30.0	9.761990561288629	7.445324094764914	3.908879255368121e-09	17.207314656053544	0.5673163277603199	0.852
196	196	5995	0	0	30.0	9.794186968514497	7.433449851530925	3.923917872443991e-09	17.227636820045422	0.5685159880499892	0.852
197	197	6025	0	0	30.0	9.82492636652846	7.4222167813394835	3.94087195089098e-09	17.247143147867945	0.5696552920268999	0.852
198	198	6056	0	0	30.0	9.856239615114964	7.410882579832555	3.955238746532347e-09	17.267122194947518	0.5708096290648229	0.852
199	199	6087	0	0	30.0	9.887114168250717	7.399814519234841	3.9707407615933355e-09	17.286928687485556	0.571941629828568	0.852
200	200	6117	0	0	30.0	9.916698648471767	7.38934379300358	3.985658198342818e-09	17.30604244147535	0.5730194342240595	0.852
201	201	6148	0	0	30.0	9.946978420461406	7.37875298849161	4.001018331727855e-09	17.325731408953015	0.5741159311358905	0.852
202	202	6178	0	0	30.0	9.97603283560886	7.368662901860042	4.017403158988482e-09	17.344695737468903	0.5751633229321008	0.852
203	203	6209	0	0	30.0	10.005712765394945	7.358408276013097	4.034466121127506e-09	17.36412104140804	0.5762291532945678	0.852
204	204	6240	0	0	30.0	10.035009930367414	7.348357895287495	4.051750943019163e-09	17.383367825654908	0.577276511146329	0.852
205	205	6268	0	0	30.0	10.061175799815674	7.339466262187455	4.0673713171765595e-09	17.40064206200313	0.5782071583315731	0.852
206	206	6299	0	0	30.0	10.089978162723687	7.32985097206473	4.0771886339791085e-09	17.419829134788415	0.579223715953299	0.852
207	207	6329	0	0	30.0	10.117747334855371	7.320741997957493	4.095256776515202e-09	17.438489332812864	0.580196319862264	0.852
208	208	6360	0	0	30.0	10.146296763951048	7.311541415615911	4.112270095248671e-09	17.45783817956696	0.5811886133660293	0.852
209	209	6390	0	0	30.0	10.173923737564737	7.302862560025137	4.12917827206377e-09	17.476786297589875	0.5821392768856918	0.852
210	210	6421	0	0	30.0	10.202189417744538	7.2941327295643905	4.148437101996746e-09	17.49632214730893	0.5831047995028894	0.852
211	211	6452	0	0	30.0	10.230086960113796	7.285668828704872	4.16769958615651e-09	17.51575578881867	0.5840505590197974	0.852
212	212	6482	0	0	30.0	10.256713251894064	7.277740137767104	4.186764162246898e-09	17.534453389661167	0.5849462782764433	0.852
213	213	6513	0	0	30.0	10.283804805976114	7.269827002806208	4.2058546555627596e-09	17.55363180878232	0.5858505475106859	0.852
214	214	6543	0	0	30.0	10.309694148285896	7.262425028971795	4.2245990293489846e-09	17.57211917725769	0.5867075020541052	0.852
215	215	6574	0	0	30.0	10.336122913144203	7.255026327785791	4.243995109086805e-09	17.591149240929994	0.5875751931599076	0.852
216	216	6605	0	0	30.0	10.362172324130205	7.247860525990818	4.264057976636576e-09	17.610032850121023	0.5884243608358171	0.852
217	217	6634	0	0	30.0	10.386205449814506	7.241391189620871	4.282094252084989e-09	17.627596639435378	0.5892014471546918	0.852
218	218	6665	0	0	30.0	10.411486212705809	7.234733896487394	4.302979285032389e-09	17.6462201091932	0.5900122603186677	0.852
219	219	6695	0	0	30.0	10.43559456707341	7.228501165075508	4.323399930993417e-09	17.66409573214892	0.5907800051196774	0.852
220	220	6726	0	0	30.0	10.460144263587283	7.222253372719925	4.346010476493097e-09	17.682397636307208	0.591556896227099	0.852
221	221	6756	0	0	30.0	10.483608444060584	7.216368998915732	4.36779426273207e-09	17.699977442976316	0.5922950172018823	0.852
222	222	6787	0	0	30.0	10.507550679895408	7.210447569611969	4.3896525550060044e-09	17.717998249507378	0.5930438942326656	0.852
223	223	6818	0	0	30.0	10.531207585807522	7.204680248305218	4.412049606622391e-09	17.735887834112738	0.5937795550077891	0.852
224	224	6848	0	0	30.0	10.55383823997288	7.1992376879244	4.433859329009372e-09	17.753075927897278	0.5944794176984577	0.852
225	225	6879	0	0	30.0	10.576951410885208	7.193748841970256	4.457298109004636e-09	17.770700252855463	0.5951904686021399	0.852
226	226	6909	0	0	30.0	10.599098356039187	7.188549365602424	4.478937879069126e-09	17.787647721641612	0.5958684656849614	0.852
227	227	6940	0	0	30.0	10.621750579601056	7.183279565380103	4.5027380612505165e-09	17.80503014498116	0.5965589776097677	0.852
228	228	6971	0	0	30.0	10.644200597605826	7.178101078686538	4.52548289200331e-09	17.822301676292362	0.597240513090685	0.852
229	229	6999	0	0	30.0	10.664324072717603	7.173487713619946	4.545874532309885e-09	17.83781178633755	0.5978493438800431	0.852
230	230	7030	0	0	30.0	10.686408565680718	7.168441210444527	4.569273156872831e-09	17.854849776125246	0.5985157366022835	0.852
231	231	7060	0	0	30.0	10.707616350196338	7.16362546699437	4.591463073631451e-09	17.871241817190707	0.5991534589329134	0.852
232	232	7091	0	0	30.0	10.729364804514178	7.158702684680353	4.6144258975069555e-09	17.888067489194533	0.5998056979042236	0.852
233	233	7121	0	0	30.0	10.750253110903309	7.153978942623287	4.6375141422976926e-09	17.904232053526595	0.6004308410863024	0.852
234	234	7152	0	0	30.0	10.771673445438502	7.149137232428454	4.660071648217337e-09	17.920810677866957	0.6010706568504752	0.852
235	235	7183	0	0	30.0	10.792929169056288	7.144316666254434	4.684380434538041e-09	17.937245835310723	0.6017049255025346	0.852
236	236	7213	0	0	30.0	10.813381579920346	7.13966558400805	4.707188829391739e-09	17.953047163928396	0.602314553133175	0.852
237	237	7244	0	0	30.0	10.834458267060208	7.134837436767057	4.7311124170783975e-09	17.969295703827264	0.6029428445964405	0.852
238	238	7274	0	0	30.0	10.85476448094935	7.130129753780976	4.7527488411938325e-09	17.984894234730326	0.6035489750052518	0.852
239	0	31	1	0	247.71714708488943	0.0	0.0	0.0	0.0	0.0	0.0
240	1	59	1	0	396.37569370052734	-5.976092646283966	0.0	0.0	-5.976092646283966	1.0	0.795
241	2	90	1	0	401.1518539965125	-5.766599150554727	0.0	0.0	-5.766599150554727	1.0	0.795
242	3	120	1	0	403.05529410990766	-5.676275174754508	0.0	0.0	-5.676275174754508	1.0	0.795
243	4	151	1	0	403.476917204782	-5.62358881209024	0.0	0.0	-5.62358881209024	1.0	0.795
244	5	181	1	0	403.1862405777644	-5.588215112790245	0.0	0.0	-5.588215112790245	1.0	0.795
245	6	212	1	0	402.5162549672814	-5.5640242401491165	0.0	0.0	-5.5640242401491165	1.0	0.795
246	7	243	1	0	401.59341291845215	-5.545162947050379	0.0	0.0	-5.545162947050379	1.0	0.795
247	8	273	1	0	400.23993356588977	-5.530357759185713	0.0	0.0	-5.530357759185713	1.0	0.795
248	9	304	1	0	398.3968692500325	-5.518671246097463	0.0	0.0	-5.518671246097463	1.0	0.795
249	10	334	1	0	396.1218965005581	-5.508275002859903	0.0	0.0	-5.508275002859903	1.0	0.795
250	11	365	1	0	393.8389572456935	-5.499122337924683	0.0	0.0	-5.499122337924683	1.0	0.795
251	12	396	1	0	391.6370867515887	-5.490269241937054	0.0	0.0	-5.490269241937054	1.0	0.795
252	13	424	1	0	389.7149508219623	-5.482105180106416	0.0	0.0	-5.482105180106416	1.0	0.795
253	14	455	1	0	387.7389766050868	-5.475681873847554	0.0	0.0	-5.475681873847554	1.0	0.795
254	15	485	1	0	385.9304871902284	-5.469534879935239	0.0	0.0	-5.469534879935239	1.0	0.795
255	16	516	1	0	384.18258846275313	-5.464163599418965	0.0	0.0	-5.464163599418965	1.0	0.795
256	17	546	1	0	382.5896043023545	-5.459085423487576	0.0	0.0	-5.459085423487576	1.0	0.795
257	18	577	1	0	381.0554085848773	-5.454769892436248	0.0	0.0	-5.454769892436248	1.0	0.795
258	19	608	1	0	379.61466986934863	-5.450629908095253	0.0	0.0	-5.450629908095253	1.0	0.795
259	20	638	1	0	378.30892578911073	-5.447197489163572	0.0	0.0	-5.447197489163572	1.0	0.795
260	21	669	1	0	377.04297594568686	-5.444035910583945	0.0	0.0	-5.444035910583945	1.0	0.795
261	22	699	1	0	375.8839445254749	-5.440912026180612	0.0	0.0	-5.440912026180612	1.0	0.795
262	23	730	1	0	374.71641743369446	-5.438284492402709	0.0	0.0	-5.438284492402709	1.0	0.795
263	24	761	1	0	373.5034645838969	-5.435898060416129	0.0	0.0	-5.435898060416129	1.0	0.795
264	25	790	1	0	372.4283249200252	-5.433705929324894	0.0	0.0	-5.433705929324894	1.0	0.795
265	26	821	1	0	371.3516142459956	-5.43204186470665	0.0	0.0	-5.43204186470665	1.0	0.795
266	27	851	1	0	370.3652891455311	-5.4303554627153146	0.0	0.0	-5.4303554627153146	1.0	0.795
267	28	882	1	0	369.4035388858049	-5.42917032150167	0.0	0.0	-5.42917032150167	1.0	0.795
268	29	912	1	0	368.51923679033325	-5.428257862368625	0.0	0.0	-5.428257862368625	1.0	0.795
269	30	943	1	0	367.6563427622697	-5.427557587797564	0.0	0.0	-5.427557587797564	1.0	0.795
270	31	974	1	0	366.8371038510361	-5.426862186590832	0.0	0.0	-5.426862186590832	1.0	0.795
271	32	1004	1	0	366.0792768460501	-5.4261425553574325	0.0	0.0	-5.4261425553574325	1.0	0.795
272	33	1035	1	0	365.3349355433948	-5.425398199307506	0.0	0.0	-5.425398199307506	1.0	0.795
273	34	1065	1	0	364.64384431543726	-5.4246853253966405	0.0	0.0	-5.4246853253966405	1.0	0.795
274	35	1096	1	0	363.9614057146648	-5.424012432177089	0.0	0.0	-5.424012432177089	1.0	0.795
275	36	1127	1	0	363.3083465731698	-5.423267403152679	0.0	0.0	-5.423267403152679	1.0	0.795
276	37	1155	1	0	362.7412283565541	-5.422421755189406	0.0	0.0	-5.422421755189406	1.0	0.795
277	38	1186	1	0	362.1432869677988	-5.42155586872483	0.0	0.0	-5.42155586872483	1.0	0.795
278	39	1216	1	0	361.5873132298482	-5.420491367099016	0.0	0.0	-5.420491367099016	1.0	0.795
279	40	1247	1	0	361.0369539906455	-5.419393034657404	0.0	0.0	-5.419393034657404	1.0	0.795
280	41	1277	1	0	360.52424787959086	-5.418200592177072	0.0	0.0	-5.418200592177072	1.0	0.795
281	42	1308	1	0	360.01568711934203	-5.416927331367157	0.0	0.0	-5.416927331367157	1.0	0.795
282	43	1339	1	0	359.52459591145345	-5.415554985756142	0.0	0.0	-5.415554985756142	1.0	0.795
283	44	1369	1	0	359.0653573347366	-5.414099510829751	0.0	0.0	-5.414099510829751	1.0	0.795
284	45	1400	1	0	358.60917546460377	-5.412656552685824	0.0	0.0	-5.412656552685824	1.0	0.795
285	46	1430	1	0	358.18097236766005	-5.411077460331726	0.0	0.0	-5.411077460331726	1.0	0.795
286	47	1461	1	0	357.7436571088141	-5.409519244753467	0.0	0.0	-5.409519244753467	1.0	0.795
287	48	1492	1	0	357.3088430562628	-5.407791064876448	0.0	0.0	-5.407791064876448	1.0	0.795
288	49	1520	1	0	356.9246897445314	-5.40602014118398	0.0	0.0	-5.40602014118398	1.0	0.795
289	50	1551	1	0	356.51714458025697	-5.40435660702452	0.0	0.0	-5.40435660702452	1.0	0.795
290	51	1581	1	0	356.1315577103487	-5.402466891179194	0.0	0.0	-5.402466891179194	1.0	0.795
291	52	1612	1	0	355.74731040841107	-5.400615517986561	0.0	0.0	-5.400615517986561	1.0	0.795
292	53	1642	1	0	355.3778032852519	-5.398682351871243	0.0	0.0	-5.398682351871243	1.0	0.795
293	54	1673	1	0	354.9978113922021	-5.396788329177508	0.0	0.0	-5.396788329177508	1.0	0.795
294	55	1704	1	0	354.6287897780157	-5.394828974984592	0.0	0.0	-5.394828974984592	1.0	0.795
295	56	1734	1	0	354.2779605587512	-5.392814990066144	0.0	0.0	-5.392814990066144	1.0	0.795
296	57	1765	1	0	353.92607193825825	-5.390791665160275	0.0	0.0	-5.390791665160275	1.0	0.795
297	58	1795	1	0	353.59193285060576	-5.388612328708585	0.0	0.0	-5.388612328708585	1.0	0.795
298	59	1826	1	0	353.26157453914425	-5.386778842355907	0.0	0.0	-5.386778842355907	1.0	0.795
299	60	1857	1	0	352.9403731898267	-5.384983130320912	0.0	0.0	-5.384983130320912	1.0	0.795
300	61	1885	1	0	352.6546651676026	-5.383144229993632	0.0	0.0	-5.383144229993632	1.0	0.795
301	62	1916	1	0	352.3513882410684	-5.381418258186846	0.0	0.0	-5.381418258186846	1.0	0.795
302	63	1946	1	0	352.0615261270989	-5.379431896339597	0.0	0.0	-5.379431896339597	1.0	0.795
303	64	1977	1	0	351.7695866075716	-5.3773954354455	0.0	0.0	-5.3773954354455	1.0	0.795
304	65	2007	1	0	351.4927090896636	-5.375318671688316	0.0	0.0	-5.375318671688316	1.0	0.795
305	66	2038	1	0	351.2141838526539	-5.37321555799892	0.0	0.0	-5.37321555799892	1.0	0.795
306	67	2069	1	0	350.93695047977974	-5.3706910790750095	0.0	0.0	-5.3706910790750095	1.0	0.795
307	68	2099	1	0	350.66890446675666	-5.367845360045976	0.0	0.0	-5.367845360045976	1.0	0.795
308	69	2130	1	0	350.3962162510634	-5.364806094578011	0.0	0.0	-5.364806094578011	1.0	0.795
309	70	2160	1	0	350.1303368439635	-5.361360015636949	0.0	0.0	-5.361360015636949	1.0	0.795
310	71	2191	1	0	349.85890188246844	-5.3576973756489865	0.0	0.0	-5.3576973756489865	1.0	0.795
311	72	2222	1	0	349.5835565737965	-5.3535461922838525	0.0	0.0	-5.3535461922838525	1.0	0.795
312	73	2251	1	0	349.3191494317362	-5.349005918675563	0.0	0.0	-5.349005918675563	1.0	0.795
313	74	2282	1	0	349.04142641143187	-5.344405350684714	0.0	0.0	-5.344405350684714	1.0	0.795
314	75	2312	1	0	348.7617147119683	-5.338954632453101	0.0	0.0	-5.338954632453101	1.0	0.795
315	76	2343	1	0	348.4713233980275	-5.3331070272718994	0.0	0.0	-5.3331070272718994	1.0	0.795
316	77	2373	1	0	348.1780200181121	-5.3264240353211765	0.0	0.0	-5.3264240353211765	1.0	0.795
317	78	2404	1	0	347.8734741827633	-5.319326563344777	0.0	0.0	-5.319326563344777	1.0	0.795
318	79	2435	1	0	347.557462101949	-5.311249686677023	0.0	0.0	-5.311249686677023	1.0	0.795
319	80	2465	1	0	347.23370000067155	-5.302262373913221	0.0	0.0	-5.302262373913221	1.0	0.795
320	81	2496	1	0	346.88001180600884	-5.292766152942814	0.0	0.0	-5.292766152942814	1.0	0.795
321	82	2526	1	0	346.5198634367449	-5.282146507558547	0.0	0.0	-5.282146507558547	1.0	0.795
322	83	2557	1	0	346.1467588300376	-5.271117767035892	0.0	0.0	-5.271117767035892	1.0	0.795
323	84	2588	1	0	345.7597757195591	-5.258973533611153	0.0	0.0	-5.258973533611153	1.0	0.795
324	85	2616	1	0	345.38490864516336	-5.246099682370072	0.0	0.0	-5.246099682370072	1.0	0.795
325	86	2647	1	0	344.99610925974685	-5.233991767852579	0.0	0.0	-5.233991767852579	1.0	0.795
326	87	2677	1	0	344.6023596206704	-5.220771066373629	0.0	0.0	-5.220771066373629	1.0	0.795
327	88	2708	1	0	344.2548836150744	-5.211526000766884	0.0	0.0	-5.211526000766884	1.0	0.795
328	89	2738	1	0	343.9196383619267	-5.202040368883446	0.0	0.0	-5.202040368883446	1.0	0.795
329	90	2769	1	0	343.58731601559646	-5.192819656657583	0.0	0.0	-5.192819656657583	1.0	0.795
330	91	2800	1	0	343.2564436177222	-5.183195089998428	0.0	0.0	-5.183195089998428	1.0	0.795
331	92	2830	1	0	342.93678402521385	-5.17351277342776	0.0	0.0	-5.17351277342776	1.0	0.795
332	93	2861	1	0	342.61752209545176	-5.164005521433221	0.0	0.0	-5.164005521433221	1.0	0.795
333	94	2891	1	0	342.30182283615164	-5.153939280046892	0.0	0.0	-5.153939280046892	1.0	0.795
334	95	2922	1	0	341.98871505874206	-5.144243726682546	0.0	0.0	-5.144243726682546	1.0	0.795
335	96	2953	1	0	341.6749861802142	-5.134082740177435	0.0	0.0	-5.134082740177435	1.0	0.795
336	97	2981	1	0	341.38058330139586	-5.1237738754270765	0.0	0.0	-5.1237738754270765	1.0	0.795
337	98	3012	1	0	341.0837814305585	-5.11437725672822	0.0	0.0	-5.11437725672822	1.0	0.795
338	99	3042	1	0	340.7850535632389	-5.103906108001281	0.0	0.0	-5.103906108001281	1.0	0.795
339	100	3073	1	0	340.48847212590425	-5.09372262272908	0.0	0.0	-5.09372262272908	1.0	0.795
340	101	3103	1	0	340.19713078506794	-5.08315105318247	0.0	0.0	-5.08315105318247	1.0	0.795
341	102	3134	1	0	339.9119807576949	-5.073151677266098	0.0	0.0	-5.073151677266098	1.0	0.795
342	103	3165	1	0	339.6313251252485	-5.063074784525332	0.0	0.0	-5.063074784525332	1.0	0.795
343	104	3195	1	0	339.35999452990166	-5.052995158769651	0.0	0.0	-5.052995158769651	1.0	0.795
344	105	3226	1	0	339.0901541263769	-5.043150358958085	0.0	0.0	-5.043150358958085	1.0	0.795
345	106	3256	1	0	338.84578084665566	-5.034720748226443	0.0	0.0	-5.034720748226443	1.0	0.795
346	107	3287	1	0	338.6195345244151	-5.027859075976932	0.0	0.0	-5.027859075976932	1.0	0.795
347	108	3318	1	0	338.40542491680844	-5.021632359251175	0.0	0.0	-5.021632359251175	1.0	0.795
348	109	3346	1	0	338.2296304137436	-5.017202918949893	0.0	0.0	-5.017202918949893	1.0	0.795
349	110	3377	1	0	338.04894813403826	-5.013122800130499	0.0	0.0	-5.013122800130499	1.0	0.795
350	111	3407	1	0	337.8947232558875	-5.010587389681505	0.0	0.0	-5.010587389681505	1.0	0.795
351	112	3438	1	0	337.7518066197508	-5.010001332069505	0.0	0.0	-5.010001332069505	1.0	0.795
352	113	3468	1	0	337.6169401821175	-5.0098158347453134	0.0	0.0	-5.0098158347453134	1.0	0.795
353	114	3499	1	0	337.51036208369203	-5.012403884511008	0.0	0.0	-5.012403884511008	1.0	0.795
354	115	3530	1	0	337.4172733290516	-5.015991820199773	0.0	0.0	-5.015991820199773	1.0	0.795
355	116	3560	1	0	337.3377134336287	-5.020046137981923	0.0	0.0	-5.020046137981923	1.0	0.795
356	117	3591	1	0	337.29072483731306	-5.026811430066815	0.0	0.0	-5.026811430066815	1.0	0.795
357	118	3621	1	0	337.2524501833881	-5.033499215152833	0.0	0.0	-5.033499215152833	1.0	0.795
358	119	3652	1	0	337.2118654947859	-5.040042550249494	0.0	0.0	-5.040042550249494	1.0	0.795
359	120	3683	1	0	337.18425721204943	-5.047468449672179	0.0	0.0	-5.047468449672179	1.0	0.795
360	121	3712	1	0	337.1645732571376	-5.054697244230968	0.0	0.0	-5.054697244230968	1.0	0.795
361	122	3743	1	0	337.132801568863	-5.06135528110403	0.0	0.0	-5.06135528110403	1.0	0.795
362	123	3773	1	0	337.11663887869065	-5.06894051879703	0.0	0.0	-5.06894051879703	1.0	0.795
363	124	3804	1	0	337.0965710942404	-5.076320624723013	0.0	0.0	-5.076320624723013	1.0	0.795
364	125	3834	1	0	337.0821370138384	-5.083778503942701	0.0	0.0	-5.083778503942701	1.0	0.795
365	126	3865	1	0	337.06110528107456	-5.09085798082994	0.0	0.0	-5.09085798082994	1.0	0.795
366	127	3896	1	0	337.042277165856	-5.098074925893915	0.0	0.0	-5.098074925893915	1.0	0.795
367	128	3926	1	0	337.0278591850014	-5.105278440870843	0.0	0.0	-5.105278440870843	1.0	0.795
368	129	3957	1	0	337.00705632396443	-5.112153032475108	0.0	0.0	-5.112153032475108	1.0	0.795
369	130	3987	1	0	336.9856163541399	-5.119151751971507	0.0	0.0	-5.119151751971507	1.0	0.795
